tweet,image_url,label
寻人启事   13888033164 线索 酬金 10 万   帮忙 扩散 今天上午 一个十多岁 小男孩 锦绣 花园 小区 附近 拐走 小男孩 说出 名字 … … 汪雄 ～ 监控 一个四十多岁 男人 抱 走 现 大人 急 疯   知情者 请告   万分 感谢   看到 信息 兄弟姐妹 留意 一下   联系人 汪永超 ～ ,b435fb3fjw1esrylz6kmej20hs0bq3zv         ,1
妇幼保健 院 通知   :   请 不要 宝宝 喝 爽歪歪 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口可乐 爽歪歪 娃哈哈 AD 钙奶 未来 星 QQ 星 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 孩子 转下   没有 孩子 请 友情 转转   O 网页 链接 ,6c1c6854jw1erw0481q7ej20hs0hsq3n         ,1
# 刘翔 摔倒 案 # 刘翔 步 上篮 法是 起跑点 第一个 高栏 距离 13.72 米 英国人 第一个 高栏 改到 13.85 米 距离 刘翔 第一 脚 踩 栏 导致 最后 小组 个人 踩 栏 摔倒 今年 110 米栏 每个 栏高 4.3 ㎝ 原因 奥组委 考虑 比赛 时 刮风下雨 可能性 栏底 增加 吸水 材料 解释 合理 ,6215cf24jw1dvp7hjujjpj         ,1
今天 宁波 发现 中国 国内 第一 起埃 博拉   疾病 基本 死亡率 90%   流入 中国 时间 专家 预估 时间 早 十天   务必 提醒 孩子 家人 肥皂 洗手   不吃 街边 摊 露天 食物   买 回家 成品 食物 务必 煮开 食用   防范 先   切记   埃 博拉 极 可能 发展 SARS 更 可怕 瘟疫   中国 人口 密集   防范 意识 差   令人担忧   花 津南 路 ,005BPJwijw1ell1fc4s32j30hs0nz41h         ,1
益华 新城 提醒您 交通 違章 未 处理 请 十二月 三十一日 前 办理 拖 明年 一月 日后 办理 会 新 扣分 办法 处理 请 相互 知照 中央电视台 & lt ; 焦点访谈 & gt ; 已经 播出 交通 新规 2013 年 月 日 施行 @ 爱情 丶 语录 丶 经典   @ 爱力 喜大 口吃 草   @ 嫒 阳儿   @ 谢佳桓   @ 大宁 歪   @ 刁绍贵   @ 刘晓愚 沈阳 ,5901209bjw1dzz8jpo09ej         ,1
爱心 传递 需要 小孩 衣服 新旧 限   四川 藏族 地区 世界 海拔 最高 地区 请问 周围 有没有 四到 十岁 孩子 旧衣服 鞋子 洗 干净 小朋友 衣服 少 捐 人少 岁数 孩子 缺 衣服   地址 甘孜藏族自治州 石渠县 西区 长沙 贡马 乡 小学 邮编 627350   校长 达洼 18923491809   愿 好人 一生 平安 ,a69ae43bjw1dya9vxxhtuj         ,1
幼儿园 发 通知 家长 注意 现在 白血病 小孩 越来越 妇幼保健 院 提示 请 不要 宝宝 喝 爽歪歪 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口可乐 爽歪歪 娃哈哈 AD 钙奶 未来 星 QQ 星 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回   东 二条 街 ,718f4125jw1es88i12cjnj218g0xcqdj         ,1
帮 朋友 转发   求 扩散 今天上午 同事 女儿 新塘 大润发 超市 附近 拐走 小女孩 三岁 准确 说出 爸爸 手机号码 同事 女儿 照片 监控 一个四十多岁 男人 抱 走 现 大人 急 疯 知情者 请告 万分 感谢 ,6dc8f01cjw1e6lnay5ncqj20iv0hsq4c         ,1
接力 下好   发生 身边 案例   110 证实 假 注意 家里 孩子   大人 看好 河南省 100 外地人   专偷 小孩 抢 小孩   郑州 丢 20 多个 解剖 拿走 器官 家门口 楼下 不要 理会 收到 传下 这是 事实 更 知道 转 一次 可能 拯救 一个 孩子 & nbsp ; & nbsp ; 非常 义务 宣传 一下 ,c8668622jw1etyolum5a9j20e20p0gnw c8668622jw1etyolw1yhxj20f00qojtg        ,1
非诚 勿扰   20110515   张天翼 王佳 含泪 拥抱   幸福 牵手   O 网页 链接 & nbsp ; & nbsp ; （ 分享   @ 江苏 网络 电视台 ） 不少 微博 网友 发出 王佳 杀夫 消息 ,5e1e8386jw1e0rylmzy1ij         ,1
＂ 天津 北京 山东 江苏 河北 衡水 冀州 发出 警示 请 传出去   隐翅虫 青腰 虫 身上 时 绝对 不要 身上   毒液 接触 皮肤 死定了   孩   子 朋友 讲 身上 这虫 嘴巴 轻轻   吹 走 绝对 不要 用手 .   @ 玩子 傻 呆呆   @ Ada 小栈 ,5de19a27jw1e6cawszr99j20hs0qo41a         ,1
今天 邵逸夫 先生 出殡 ... 一个 外国人 乔布斯 去世 中国 人铺 天卷 刷屏 邵逸夫 去世 没有 看见 有人 悼念 千百个 学校 教学楼 叫做 逸夫 教学楼 医院 逸夫 门诊 楼 ＂ 这位 老人 一生 捐赠 数以 千百 亿计 医疗 设施 教育 设施 国人 真的 乔布斯 伟大 逸夫 老先生 一路 走 ,005uaniujw1evbb94canvj30f00qo3zi         ,1
注意 幸好 我戒 ,695fd0c2jw1e3v6oprwj4j20hs07y0ty         ,1
# 京基 100 大厦 易主 # 网传 深圳 最高 建筑 京基 100 大厦 昨夜 易主 昨日 晚间 网友 爆料 称 全国政协 委员 深圳 民营 房企京基 集团 董事长 陈华 澳门 赌博 已经 输掉 深圳 地标 — — 京基 100 大厦 控股权 现该 大厦 正办 过户 手续 业内 称该 大厦 估值 百亿 O 网页 链接 ,a7e85a24jw1dz1mi63tocj         ,1
发现 餐馆 卖狗肉 拨打 12331 进行 投诉 保护 狗狗 从我做起 ,649d3803gw1eo8uak06yzj20c80f0abf         ,1
今天 邵逸夫 先生 出殡 一个 外国人 乔布斯 去世 中国 人铺 天卷 刷屏 邵逸夫 去世 没有 看见 有人 悼念 千百个 学校 教学楼 叫做 逸夫 教学楼 医院 逸夫 门诊 楼 这位 老人 一生 捐赠 数以 千百 亿计 医疗 设施 教育 设施 国人 真的 乔布斯 伟大   大桥路 ,a44617b2jw1eq95zksk0zj20kw0hs3z8         ,1
求 证实 著名演员 姜文 去世 分享 快 来看   O 网页 链接 ,5f975ac3jw1ekdl27hj8aj208w0eo3zf         ,1
" 亲们 中央电视台 焦点访谈 已经 播出 ,   可口可乐 承认 旗下 ( 果粒 橙 ) 含有 美国 禁用 农药 「 多菌灵 」 多菌灵 可致 脑麻痺 肝脏 腫瘤 癌症 包括 香港 正在 销售 （ 果粒 橙 ） 香港 食环署 正在 了解 事件   专家 指出 （ 多菌灵 ） 农药 脑部 影响 最大 引致 局部麻痹 并会 导致 癌症 via @ 宋 海峰 上海  ",62f3013ajw1e0ipwuhdl6j         ,1
29 日 上午 30 辆 装满 美分 硬币 卡车 停 加利福尼亚州 苹果公司 总部 苹果公司 安保 部门 卡车 转移 错 地方 数分钟 之后 蒂姆 · 库克 收到 三星 CEO 电话 电话 中 解释 道 将要 支付 美国苹果公司 10 亿美元 罚款 . ,62854cd3jw1dwdqiudlebj         ,1
急 找 孩子 求转 求 帮忙   实验 小学   寻人启事   13940292999 线索 酬金 10 万   帮忙 扩散 今天上午 一个三岁 小女孩 锦绣 花园 小区 附近 拐走 小女孩 说出 爸爸 手机号码   监控 一个四十多岁 男人 抱 走 现 大人 急 疯   有知   O 网页 链接 ,e9beb4b9jw1eqtpl5zxhlj20f00qoq3i         ,1
骂人 ,9065d505jw1e4p7vn3j6rj20c80evwg7         ,1
新闻 不新 真像 不真 # 天津 塘沽 爆炸 #   烟台 · 宁海 街区 ,6fc4f88fjw1ev1aa9oinlj20ee0kq0uf 6fc4f88fjw1ev1aafq2vaj20k00zkgpj 6fc4f88fjw1ev1aaiz5z6j20f00qodho 6fc4f88fjw1ev1aaldipxj20ci0m8jso 6fc4f88fjw1ev1aanp9roj20f00qo0u3 6fc4f88fjw1ev1aarbf60j20k00zkmzb 6fc4f88fjw1ev1aazfo1pj20hm1oigrj 6fc4f88fjw1ev1ab2mugcj20ku0f6abu 6fc4f88fjw1ev1abdkbg5j20qo18g0zh ,1
[ 双休日 原来 ]   1994 年 中 美 入世 谈判 艰难 时刻 美方 突然 中方 提出 全世界 实行 双休日 今天 中国 必须 尊重人权 中国 双休日 一项 入世 条件 1995 年 月 日起 我国 实行 双休日 工作制 ,40673266jw1e1497qi4lyj         ,1
帮忙 转发 十万火急 朋友 孩子 河东 万达 广场 走失 联系电话 18852405370 拜托 转发 谢谢 这是 事实 老姨 朋友 孩子 麻烦 转转 ,884d2d75jw1eqydjrosnzj20et0m8402 884d2d75jw1eqydk6lqg8j20ez0qotas        ,1
中国 猫 中国 狗 幸运 07 年底 实施 新 资源 食品 管理 办法 第二条 新 资源 食品 进行 界定 猫 属于 界定 中 第一项 我国 食用 习惯 动物 属于 畜禽 范畴 畜牧法 畜禽 定义 列入 畜禽 资源 目录 动物 猫 不在此列 狗狗 享受 这一 国家 待遇 中国 恶吃 市场 狗狗 着急 中 ,6ae07f45gw1dzoh675t9aj         ,1
@ 蔡成平 中国 知道 日本 死 認罪 誰 知道 南京 大屠殺 紀念館 日方 再三 提議 主動 出資 負責 設計 修建 ,b7ea4e9bgw1e0wwvzprlcj         ,1
" 微信 说 好消息 :   转 侯耀华 老师 发 朋友圈 消息 : 朋友 女儿 英国 刚刚 完 新闻 , 说 飞机 活着 , 活着 , 说 副 机长 恐怖分子 , 飞机 印度 一个 岛上 , 机上 导航 信号 全毁 , 国内 新闻 没播 希望 真的  ",88f06b5cjw1eemd9sb3mbj20m80mnq45         ,1
袖珍 小猴 走红 网络 高智慧 宠物 不好 养 昨天 一只 宠物 猴 照片 风靡 网络 了解 这种 猴 名为 石猴 系 国家 唯一 允许 个人 饲养 宠物 猴 必须 合法 商贩 处 购买 石猴 不易 养 网友 表示 石猴 性格 太过 活泼 很皮 模仿 力 高 会 打开 煤气 阀门 打火机 玩 危险 ,7ca3b2bejw1dtm9vixn9cj         ,1
三峡工程 每年 实现 发电 收入 200 多亿元 钱 属于 百姓 更 属于 强拆 走 移民 属于 朝廷 属于 一个 长江 水利 股份 有限公司 央鸡 一边 拼命 修 水电站 江河 截流 一边 哭穷 说 没 钱 说 电 不够 那要 央鸡 难道 允吸 民脂民膏 ,474f999ajw1e72tkwmxpmj20c80d4js2         ,1
转贴   四川 藏区 需要 10 岁 小孩 .... 衣服 .. 鞋子 新旧 限 洗 干净 地址 四川省 甘孜 藏族 石渠县 西区 长沙 贡马 乡 小学   邮编 627350   校长 达洼 15884044467   : 新安 一路 ,6f83a9e3jw1e0ohc4nfkpj         ,1
佛山 禅城 南海 妇幼保健 院 提示 请 不要 宝宝 喝 爽歪歪 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 刚看 新闻 旺仔 牛奶 可口可乐 爽歪歪 娃哈哈 AD 钙奶 多美滋 雅培 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; 家长 朋友 爱 孩子   就别 喝 ,005FUEqcjw1eqzxwh5hovj30hs0hsmya         ,1
急 找 孩子 求转 求 帮忙 & nbsp ; & nbsp ; 实验 小学 寻人启事 13940292999 线索 酬金 10 万 帮忙 扩散 今天上午 三岁 小女孩 锦绣 花园 附近 拐走 小女孩 说出 爸爸 手机号码   监控 一个四十多岁 男人 抱 走 现 大人 急 疯   知情者 请告   万分 感谢   看到 信息 兄弟姐妹 留意 一下   联系人 宁继春 13940292999 ,b988534djw1er4d3c1wxnj20k00zk0x0         ,1
紧急通知 家里 孩子   大人 看好 广西省 1000 外地人   专偷 小孩 抢 小孩   广西 丢 20 多个 解剖 拿走 器官 今天 学校 家长 开会 说 街上 转悠 家门口 楼下 走 面包车 收 粮食 车 收旧 家电 带 黑 口罩 穿 黑 裤子 问路 千万别 停下 不要 理会 收到 传下 事实 更 知道 转 一次 可能 就拯 ,005LVojXjw1etkuqe0xmoj30f00qowgs         ,1
四川 藏区 需要 - 10 岁 小孩 衣服 鞋子 新旧 限 洗 干净 即可 地址 四川省 甘孜 藏族 石渠县 西区 长沙 贡马 乡 小学 邮编 627350   校长 达洼   15884044467 没有 合适 衣服 帮忙 转 一下 贴 一个 简单 复制 孩子 一个 幸福 明天 天冷 孩子 添加 棉衣 谢谢 好人 一生 平安 ,86ba7c13jw1dztc3ryzrhj         ,1
周孝正 V 主权在民 人权 98 年 三名 福建 工人 以色列 炸死 政府 找到 中国使馆 商议 赔偿 处理 后事 中 使馆 三名 工人 偷渡客 不予理睬 政府 对此 硬是 一查到底 后来 不远万里 来到 福建 受害者 骨灰 交到 家属 手中 三名 受害者 各赔 70 万美元 这钱 后来 政府 收 每人 18 万 税 ,aaaa8deejw1e7spv51judj208s0cit94         ,1
寻人启事   13016855568 线索 酬金 10 万   帮忙 扩散 上午 一个十多岁 小男孩 锦绣 花园 小区 附近 拐走 小男孩 说出 名字 … … 汪雄 ～ 监控 一个四十多岁 男人 抱 走 知情者 请告   联系人 汪永超 ～   一眼 懒得 转 冷漠 请 … … 阿弥陀佛 !   伸出 手指 秒 ,5dc471ddjw1etfi4sldnjj20hs0nq0tk         ,1
上海 外滩 踩踏 事故   每次 事故 死 35 95 年 月 辽宁 鞍山 商场 火灾 35 死亡 97 年 月 深圳 黄田 机场 空难 35 死亡 03 年 月 贵州 六盘水 瓦斯 爆炸 35 死亡 04 年 月 山西 临汾 矿难 35 死亡   07 年 月 河南 平顶山 矿难 35 死亡 昨日 凌晨 上海 踩踏 事件 死亡 人数 35 ,9f540d55gw1entuvm6ot7j20c107e3z7         ,1
玉溪   昆明 兴趣 领养 狗 免费 铁东 有个 杀狗场 捣毁 几百只 狗 无人 领养 安乐死 有要 领养 赶快 联系 13888696042 春师 2014 年 10 月 25 日 截止 免费 领养 领养 不了 麻烦 转发 一下 救救 可怜 狗狗 复制粘贴 拯救 无数 狗狗 生命 希望 好心人 领养   善待 ,690703b6jw1el15rmetm4j20hs0nuaap         ,1
求 转发 ~ 林桂芳 岁 父母 在外 打工 出 一场 意外 车祸 不辛 遇难 留下 家里 80 多岁 老奶奶 岁 弟弟 冬天 孩子 家里 一件 厚 衣服 没有 家里 不要 衣服 鞋子 新旧 限 麻烦 包装 一下 邮递 地址 四川省 甘孜 藏族 石渠县 西区 长沙 贡马 乡 小学 邮编 627350   校长 达洼 15884044467 ,799fcb75tw1dzw0l3mhxwj         ,1
地震 见到 救援 人员 大熊猫 生怕 离开 紧紧 抱住 救援 兽 犹如 何以堪 祈愿 亡者 往生 极乐 净土 生 早日康复 吉祥 ! ,594beb49jw1e3wwco8cobj20hs0owgp3         ,1
" 中国红十字总会 唯一 加入 国际 红十字   会 会员国 加入 须 人事安排 行   动 管理 方面 符合国际 规格 , 账目 须   国际红十字会 公开 , 中国红十字总会 干涉   我国 内政 借口 加入 爱国主义 一次   成为 逃避 监管 流氓 庇护所 @ 中国红十字会总会   若想 重树 信任 查 郭美美 国际 接轨  ",af59b5a7jw1e40wgnjp5vj20i40a0js2         ,1
听说 日本 3D 电影 贞子 月 12 日 中国 大陆 上映 话 说 金陵 十三 钗 日本 首映 票房 零 尼玛 日本 男 鬼子 战败 派 女鬼 中国 中国 敢不敢 月 12 日女 鬼子 票房 零 顺便 翘起 小手指 送 一句 麻辣 戈璧 ,650f2675jw1dwmtgrlq0gj         ,1
特大 好消息 卖狗肉 违法   国家 食品药品 监督局 11 月 日 转 集中 受理 狗肉 馆 举报 举报电话 12331   扩散 出去 爱 狗狗 爱 动物 养狗 爱 狗 请 果断 转发 手机 五个 数字 可能 拯救 百条 生命 ,6a9c5fb7jw1ebeks2lqabj218g0xcjur         ,1
@ 娱乐圈 Dong   爆料 腾讯 事业部 办公室 男厕 遭 沦陷 涉案人员 计算机硬盘 搜到 大量 盗摄 男性 PP 照片 绝大多数 同层 办公 X 员工 基情 四射 世界 ~ ~   小牛 友情 提示 男纸们 小心 呐 ~ ~ ,629924f5jw1e4ydpssypfj20gm0bgab9         ,1
寻人启事   13888033164 线索 酬金 100 万   帮忙 扩散 今天上午 一个十多岁 小男孩 锦绣 花园 小区 附近 拐走 小男孩 说出 名字 … … 汪雄 ～ 监控 一个四十多岁 男人 抱 走 现 大人 急 疯   知情者 请告   万分 感谢   看到 信息 兄弟姐妹 留意 一下   联系人 汪永超 ～ ,0061yGWgjw1etanst4i7cj30h10dhaav         ,1
特大 好消息 卖狗肉 违法   国家 食品药品 监督局 11 月 日 集中 受理 狗肉 馆 举报 举报电话 12331   ． 扩散 出去 爱 狗狗 爱 动物 养狗 爱 狗 请 果断 转发 [ GOOD ] [ GOOD ] [ GOOD ] [ GOOD ]   O 网页 链接 ,bfa623e8jw1ebeqtueaisj20hs0nu414         ,1
更新 可口可乐 承认 果粒 橙 含 禁用 农药 多菌灵 查查 黑榜   O 网页 链接 & nbsp ; & nbsp ; ,4193cbfajw1e7c931jvsbj20k00y6go4         ,1
香港 方面 称 充气 大黄 鸭 港 不幸 爆掉 大陆 沈阳 旅行团 胡某 扔 烟头 所致 旅行团 13 日晚 搭乘 豪华 客轮 「 莫 利亚 」 号 大黄 鸭旁 胡某 投掷 30 点燃 烟头 周围 游客 表示 不信 弄 死 大黄 鸭 倒下 后经 导游 指认 港警 没 素质 男 收监 ,6e7313e2jw1e4sa5k515pj20io0pswhz         ,1
中央电视台 焦点访谈 已经 播出   可口可乐 承认 旗下 ( 果粒 橙 ) 含有 美国 禁用 农药 「 多菌灵 」 多菌灵 可致 脑麻痺 肝脏 腫瘤 癌症 包括 香港 正在 销售 （ 果粒 橙 ） 香港 食环署 正在 了解 事件   专家 指出 （ 多菌灵 ） 农药 脑部 影响 最大 引致 局部麻痹 并会 导致 癌症 恐怖 快 别喝了 ,904298c3gw1e0ijkzat9sj         ,1
求转 求 扩散 求 帮忙 & nbsp ; & nbsp ; & nbsp ; 实验 小学   13940292999 线索 酬金 10 万   帮忙 扩散 今天上午 一个三岁 小女孩 锦绣 花园 小区 附近 拐走 小女孩 说出 爸爸 手机号码   监控 一个四十多岁 男人 抱 走 现 大人 急 疯   知情者 请告   万分 感谢   看到 信息 兄弟姐妹 留意 一下   联系人 宁继春 13940292999 ,005A6GZrjw1et26r0q1dhj30hs0hsabk         ,1
上海 女子 警所 扒 裤子 光 腚 几小时   岁 女儿 拍照 曝料 据华声 论坛 网友 @ 郭嘉不死   曝料 上海 闸北区 红衣 女子 警所 裤子 扒 几个 小时 无人过问 动迁 问题 拘留 五天 照片 岁 女儿 拍 O 上海 女子 警所 扒 裤子 光 腚 几小时   岁 女儿 拍照 曝料 ,61d6ebd3jw1eo16c2fgkbj20k00viju4         ,1
保护 动物 好消息 上海 开通 全国 首个 卖猫 狗肉 举报电话 拨打 食品药品 安全 投诉 热线 12331 举报 政府 奖励 ￥ 500 已经 网友 举报 成功 拿到 奖金   （ 转 ） ,5b7d5234jw1edbv72nwwwj20fd0gmtbx         ,1
原来 大黄 鸭子 国人 弄死 火 香港 方面 称 充气 大黄 鸭 港 不幸 爆掉 大陆 沈阳 旅行团 胡某 扔 烟头 所致 旅行团 13 日晚 搭乘 豪华 客轮 「 莫 利亚 」 号 大黄 鸭旁 胡某 投掷 30 点燃 烟头 周围 游客 表示 不信 弄 死 昨晚 大黄 鸭 倒下 后经 导游 指认 港警 收监 ,4912ebb1jw1e4p3vgdybjj20fa0a6q39         ,1
轮奸 学问 李 天一 76 律师团 领队 法律 大学 副校长 张 爱国 教授 媒体 表示 李 天一 因是 第一个 被害 女子 发生 关系 构成 轮奸 罪 判罚 较轻 强奸罪 批捕 逻辑 第二个 是不是 罪行 应该 第三个 轻 一点 … … 以此类推 — — 下次 轮奸 事 哥 几个 一定 会为争 座次 先打 起来 不可 ,af31a68egw1e2klms167wj         ,1
新浪 微博 抽风 爆料 网友 爆料 今日 新浪 微博 短时间 抽风 新浪 微博 管理员 徐某 使用 服务器 带宽 下载 XB 爱情片 42G 造成 新浪 微博 无法访问 出现 严重事故 现徐 已经 停职 下载 影片 硬盘 已经 没收 网友 调侃 45 分钟 下载 42G 公司 更 网友 称 没有 微博 没有 生活 严重 ,993f51e4gw1e118d1u0v2j         ,1
一个 年轻 ceo   辞世   健康 第一   中国 500 強 企业 腾讯 CE0 QQ 之父 微信 创始人 马化腾 先生 初一 下午 深圳 人民 医院 因汹酒 过劳后 引起 心肌梗死 去世 享年 39 岁 个人财产 334.2 亿 人民币 生命 没有 第二次 ! 请 珍爱 生命 ,71401433jw1e1pkfg2nfej         ,1
" 添加 时光 轴 记录 买 牙膏 请 留心 , 买 牙膏 时 注意 牙膏管 反面 底部 颜色 条 今天 知道 原来 颜色 条有 含义 尽量 选择 绿 蓝 绿 : 纯天然 蓝 : 天然 + 药物 红 : 天然 + 化学成分 黑 : 纯 化学 国内 牙膏 包括 儿童 牙膏 居然 大多 化学 太过分 Nuskin 家 牙膏 蓝色 健康 安全 保证 欢迎 私信 购买  ",ae61ca21gw1e4x7js5qabj208w06w0sr         ,1
保罗   沃克 没死   已经 抢救 过来   昨天 说 死 是因为 当时 当地人 看到 爆炸 厉害 说 不会 活过来   媒体 没有 确认 之下 直接 说明 死   今早 发表声明 说 活着   影迷 别太早 办 葬礼 .   活着 .   反正 活过来   这是 奇迹 . ,7dd064cdgw1eb5n0zcs0gj20cs098wfc         ,1
急 找 孩子 求转 求 帮忙   寻人启事   13940292999 线索 酬金 10 万   帮忙 扩散 今天上午 一个三岁 小女孩 锦绣 花园 小区 附近 拐走 小女孩 说出 爸爸 手机号码   监控 一个四十多岁 男人 抱 走 现 大人 急 疯   知情者 请告   万分 感谢   看到 信息 兄弟姐妹 留意 一下   联系人 宁继春 13940292999 ,005LBSJhjw1et82gg297zj30f00qojrx         ,1
